WD1,,"2020-02-10 11:55",->,"2021-02-09 11:55"
,NO,,,NO2,,,NOXasNO2,,
"2021-01-07 23:00",5.519075,24,1,26.002564,24,1,34.465031,24,1
"2021-01-08 00:00",1.796909,24,1,26.261052,24,1,29.016272,24,1
"2021-01-08 01:00",1.112372,24,1,24.290867,24,1,25.996479,24,1
"2021-01-08 02:00",1.369073,24,1,25.910458,24,1,28.009676,24,1
"2021-01-08 03:00",0.812887,24,1,25.078308,24,1,26.324717,24,1
"2021-01-08 04:00",5.048457,24,1,23.507434,24,1,31.248294,24,1
"2021-01-08 05:00",0.898454,24,1,21.796019,24,1,23.173629,24,1
"2021-01-08 06:00",1.497424,24,1,21.862327,24,1,24.158344,24,1
"2021-01-08 07:00",1.711342,24,1,22.715983,24,1,25.340002,24,1
"2021-01-08 08:00",10.653099,24,1,26.205169,24,1,42.539694,24,1
"2021-01-08 09:00",26.354656,24,1,30.883467,24,1,71.293376,24,1
"2021-01-08 10:00",41.799510,24,1,35.101949,24,1,99.193637,24,1
"2021-01-08 11:00",45.992297,24,1,36.156935,24,1,106.677471,24,1
"2021-01-08 12:00",24.343830,24,1,28.386639,24,1,65.713322,24,1
"2021-01-08 13:00",35.895383,24,1,33.651189,24,1,88.690009,24,1
"2021-01-08 14:00",42.227345,24,1,39.106930,24,1,103.854621,24,1
"2021-01-08 15:00",53.821682,24,1,35.049557,24,1,117.574986,24,1
"2021-01-08 16:00",32.814969,24,1,35.748519,24,1,86.064103,24,1
"2021-01-08 17:00",14.546401,24,1,33.627650,24,1,55.931820,24,1
"2021-01-08 18:00",15.787123,24,1,33.825959,24,1,58.032544,24,1
"2021-01-08 19:00",10.995367,24,1,29.094044,24,1,45.953372,24,1
"2021-01-08 20:00",10.310832,24,1,25.810905,24,1,41.620626,24,1
"2021-01-08 21:00",7.358767,24,1,22.131381,24,1,33.414666,24,1
"2021-01-08 22:00",4.406703,24,1,21.077764,24,1,27.834615,24,1
"2021-01-08 23:00",1.796909,24,1,18.317682,24,1,21.072904,24,1
"2021-01-09 00:00",2.267528,24,1,16.611363,24,1,20.088189,24,1
"2021-01-09 01:00",0.812888,24,1,14.049498,24,1,15.295909,24,1
"2021-01-09 02:00",0.456357,24,1,17.156429,24,1,17.856167,24,1
"2021-01-09 03:00",0.513402,24,1,14.311760,24,1,15.098966,24,1
"2021-01-09 04:00",0.085567,24,1,9.912893,24,1,10.044094,24,1
"2021-01-09 05:00"," "," "," ",8.205958,24,1,8.205958,24,1
"2021-01-09 06:00",0.042784,24,1,7.615177,24,1,7.680778,24,1
"2021-01-09 07:00",0.385051,24,1,7.418612,24,1,8.009016,24,1
"2021-01-09 08:00",1.026805,24,1,13.261962,24,1,14.836376,24,1
"2021-01-09 09:00",5.091240,24,1,17.008362,24,1,24.814821,24,1
"2021-01-09 10:00",7.658252,24,1,19.899691,24,1,31.642181,24,1
"2021-01-09 11:00",9.241243,24,1,22.461695,24,1,36.631403,24,1
"2021-01-09 12:00",7.401551,24,1,18.061273,24,1,29.410159,24,1
"2021-01-09 13:00",8.385573,24,1,20.097435,24,1,32.955133,24,1
"2021-01-09 14:00",7.529901,24,1,22.131569,24,1,33.677258,24,1
"2021-01-09 15:00",14.546401,24,1,21.942363,24,1,44.246533,24,1
"2021-01-09 16:00",4.620622,24,1,17.664319,24,1,24.749173,24,1
"2021-01-09 17:00",10.268048,24,1,26.795575,24,1,42.539694,24,1
"2021-01-09 18:00",20.750013,24,1,38.689361,24,1,70.505603,24,1
"2021-01-09 19:00",16.942278,24,1,35.534074,24,1,61.511871,24,1
"2021-01-09 20:00",19.937126,24,1,34.224423,24,1,64.794255,24,1
"2021-01-09 21:00",9.797429,24,1,40.646714,24,1,55.669228,24,1
"2021-01-09 22:00",9.497944,24,1,35.788456,24,1,50.351766,24,1
"2021-01-09 23:00",4.107219,24,1,23.178157,24,1,29.475806,24,1
"2021-01-10 00:00",3.294333,24,1,13.592702,24,1,18.643939,24,1
"2021-01-10 01:00",0.770104,24,1,10.964011,24,1,12.144821,24,1
"2021-01-10 02:00",0.969760,24,1,11.467530,24,1,12.954476,24,1
"2021-01-10 03:00",0.598970,24,1,16.412580,24,1,17.330987,24,1
"2021-01-10 04:00",0.342268,24,1,14.311570,24,1,14.836376,24,1
"2021-01-10 05:00",0.385051,24,1,10.110167,24,1,10.700571,24,1
"2021-01-10 06:00",0.513402,24,1,7.484400,24,1,8.271606,24,1
"2021-01-10 07:00",0.855671,24,1,10.504571,24,1,11.816582,24,1
"2021-01-10 08:00",1.497424,24,1,12.737300,24,1,15.033317,24,1
"2021-01-10 09:00",3.294333,24,1,14.446120,24,1,19.497360,24,1
"2021-01-10 10:00",2.695363,24,1,16.480538,24,1,20.613371,24,1
"2021-01-10 11:00",6.545880,24,1,15.040535,24,1,25.077411,24,1
"2021-01-10 12:00",8.171655,24,1,18.849895,24,1,31.379589,24,1
"2021-01-10 13:00",8.685057,24,1,20.163413,24,1,33.480315,24,1
"2021-01-10 14:00",17.755166,24,1,26.081705,24,1,53.305911,24,1
"2021-01-10 15:00",21.562900,24,1,30.484298,24,1,63.546949,24,1
"2021-01-10 16:00",16.086608,24,1,32.513338,24,1,57.179126,24,1
"2021-01-10 17:00",15.102587,24,1,31.987071,24,1,55.144048,24,1
"2021-01-10 18:00",8.171655,24,1,30.338236,24,1,42.867932,24,1
"2021-01-10 19:00",4.449487,24,1,26.460920,24,1,33.283371,24,1
"2021-01-10 20:00",4.620622,24,1,20.946704,24,1,28.031556,24,1
"2021-01-10 21:00",3.679384,24,1,18.582349,24,1,24.223993,24,1
"2021-01-10 22:00",3.679384,24,1,14.774784,24,1,20.416427,24,1
"2021-01-10 23:00",0.727321,24,1,13.392928,24,1,14.508137,24,1
"2021-01-11 00:00",0.256702,24,1,11.751217,24,1,12.144821,24,1
"2021-01-11 01:00",0.256701,24,1,9.978731,24,1,10.372333,24,1
"2021-01-11 02:00"," "," "," ",8.928020,24,1,8.840554,24,1
"2021-01-11 03:00"," "," "," ",7.155267,24,1,6.696062,24,1
"2021-01-11 04:00"," "," "," ",5.448615,24,1,5.251815,24,1
"2021-01-11 05:00",1.796909,24,1,7.223226,24,1,9.978448,24,1
"2021-01-11 06:00"," "," "," ",5.579912,24,1,5.383110,24,1
"2021-01-11 07:00",2.053610,24,1,9.652474,24,1,12.801298,24,1
"2021-01-11 08:00",0.984021,24,1,14.312278,24,1,15.821091,24,1
"2021-01-11 09:00",3.722168,24,1,23.309030,24,1,29.016272,24,1
"2021-01-11 10:00",6.545880,24,1,26.922765,24,1,36.959640,24,1
"2021-01-11 11:00",4.192786,24,1,19.436334,24,1,25.865184,24,1
"2021-01-11 12:00",4.150003,24,1,19.108050,24,1,25.471298,24,1
"2021-01-11 13:00",7.315985,24,1,18.323768,24,1,29.541454,24,1
"2021-01-11 14:00",3.636600,24,1,12.805306,24,1,18.381349,24,1
"2021-01-11 15:00",8.257222,24,1,17.668329,24,1,30.329226,24,1
"2021-01-11 16:00",6.374747,24,1,15.893766,24,1,25.668242,24,1
"2021-01-11 17:00",4.791756,24,1,14.972955,24,1,22.320210,24,1
"2021-01-11 18:00",3.722168,24,1,15.037421,24,1,20.744666,24,1
"2021-01-11 19:00",8.813408,24,1,32.439670,24,1,45.953372,24,1
"2021-01-11 20:00",2.652579,24,1,9.784428,24,1,13.851660,24,1
"2021-01-11 21:00",1.326289,24,1,6.237992,24,1,8.271606,24,1
"2021-01-11 22:00",1.625774,24,1,5.844436,24,1,8.337255,24,1
"2021-01-11 23:00"," "," "," ",3.807566,24,1,3.807566,24,1
"2021-01-12 00:00",0.213918,24,1,2.888734,24,1,3.216737,24,1
"2021-01-12 01:00"," "," "," ",2.560212,24,1,2.494611,24,1
"2021-01-12 02:00"," "," "," ",1.838010,24,1,1.663076,24,1
"2021-01-12 03:00",0.042784,24,1,2.166421,24,1,2.232021,24,1
"2021-01-12 04:00"," "," "," ",1.772251,24,1,1.444249,24,1
"2021-01-12 05:00"," "," "," ",2.428917,24,1,2.363316,24,1
"2021-01-12 06:00",0.213918,24,1,4.136039,24,1,4.464043,24,1
"2021-01-12 07:00",4.107219,24,1,9.392146,24,1,15.689794,24,1
"2021-01-12 08:00",2.310310,24,1,12.803845,24,1,16.346271,24,1
"2021-01-12 09:00",6.631448,24,1,20.817626,24,1,30.985703,24,1
"2021-01-12 10:00",4.834540,24,1,19.437044,24,1,26.849899,24,1
"2021-01-12 11:00",10.310832,24,1,30.209299,24,1,46.019021,24,1
"2021-01-12 12:00",14.075782,24,1,28.966146,24,1,50.548710,24,1
"2021-01-12 13:00",6.032478,24,1,21.801680,24,1,31.051350,24,1
"2021-01-12 14:00",9.027325,24,1,24.102650,24,1,37.944356,24,1
"2021-01-12 15:00",5.818560,24,1,21.670149,24,1,30.591816,24,1
"2021-01-12 16:00",9.027325,24,1,29.157522,24,1,42.999227,24,1
"2021-01-12 17:00",13.348462,24,1,32.575964,24,1,53.043321,24,1
"2021-01-12 18:00",6.460313,24,1,29.023396,24,1,38.929071,24,1
"2021-01-12 19:00",9.412377,24,1,30.011365,24,1,44.443476,24,1
"2021-01-12 20:00",11.294853,24,1,36.578209,24,1,53.896742,24,1
"2021-01-12 21:00",13.733514,24,1,41.044941,24,1,62.102700,24,1
"2021-01-12 22:00",7.487118,24,1,42.022768,24,1,53.502855,24,1
"2021-01-12 23:00",2.823714,24,1,33.155190,24,1,37.484822,24,1
"2021-01-13 00:00",1.454640,24,1,26.391970,24,1,28.622387,24,1
"2021-01-13 01:00",0.598970,24,1,20.745325,24,1,21.663733,24,1
"2021-01-13 02:00",0.399313,24,1,18.294260,24,1,18.906531,24,1
"2021-01-13 03:00",0.085567,24,1,15.230354,24,1,15.361556,24,1
"2021-01-13 04:00",0.812888,24,1,16.478463,24,1,17.724872,24,1
"2021-01-13 05:00"," "," "," ",13.589022,24,1,13.523421,24,1
"2021-01-13 06:00",0.213918,24,1,12.341999,24,1,12.670001,24,1
"2021-01-13 07:00",0.812888,24,1,13.130431,24,1,14.376840,24,1
"2021-01-13 08:00",3.379899,24,1,16.546942,24,1,21.729381,24,1
"2021-01-13 09:00",8.385572,24,1,23.051581,24,1,35.909278,24,1
"2021-01-13 10:00",3.978868,24,1,25.147447,24,1,31.248294,24,1
"2021-01-13 11:00",22.161869,24,1,37.377963,24,1,71.359022,24,1
"2021-01-13 12:00",12.535575,24,1,32.181184,24,1,51.402131,24,1
"2021-01-13 13:00",8.342789,24,1,28.106404,24,1,40.898501,24,1
"2021-01-13 14:00",8.513923,24,1,29.222602,24,1,42.277102,24,1
"2021-01-13 15:00",8.043304,24,1,26.924416,24,1,39.257310,24,1
"2021-01-13 16:00",7.701036,24,1,26.595801,24,1,38.403891,24,1
"2021-01-13 17:00",21.263415,24,1,36.589200,24,1,69.192649,24,1
"2021-01-13 18:00",13.091761,24,1,35.726772,24,1,55.800525,24,1
"2021-01-13 19:00",16.985063,24,1,36.912721,24,1,62.956121,24,1
"2021-01-13 20:00",7.743820,24,1,26.989734,24,1,38.863423,24,1
"2021-01-13 21:00",4.363920,24,1,21.602898,24,1,28.294148,24,1
"2021-01-13 22:00",2.652579,24,1,15.627072,24,1,19.694303,24,1
"2021-01-13 23:00",2.010826,24,1,10.308903,24,1,13.392126,24,1
"2021-01-14 00:00",0.256701,24,1,5.711632,24,1,6.105234,24,1
"2021-01-14 01:00"," "," "," ",4.332604,24,1,4.135804,24,1
"2021-01-14 02:00",0.228179,24,1,3.326402,24,1,3.676271,24,1
"2021-01-14 03:00"," "," "," ",3.479186,24,1,3.282384,24,1
"2021-01-14 04:00"," "," "," ",3.085253,24,1,2.822850,24,1
"2021-01-14 05:00"," "," "," ",2.691178,24,1,2.166373,24,1
"2021-01-14 06:00"," "," "," ",4.069779,24,1,3.544976,24,1
"2021-01-14 07:00"," "," "," ",5.908149,24,1,5.711347,24,1
"2021-01-14 08:00",0.727321,24,1,11.226555,24,1,12.341764,24,1
"2021-01-14 09:00",2.267528,24,1,17.530430,24,1,21.007256,24,1
"2021-01-14 10:00",14.888668,24,1,36.582172,24,1,59.411145,24,1
"2021-01-14 11:00",10.439181,24,1,30.997213,24,1,47.003736,24,1
"2021-01-14 12:00",6.203612,24,1,22.852231,24,1,32.364304,24,1
"2021-01-14 13:00",9.754646,24,1,22.330966,24,1,37.287881,24,1
"2021-01-14 14:00",10.439181,24,1,22.463016,24,1,38.469538,24,1
"2021-01-14 15:00",5.690210,24,1,21.276121,24,1,30.000988,24,1
"2021-01-14 16:00",7.144850,24,1,28.302026,24,1,39.257310,24,1
"2021-01-14 17:00",6.845366,24,1,24.297188,24,1,34.793267,24,1
"2021-01-14 18:00",7.102066,24,1,22.328042,24,1,33.217725,24,1
"2021-01-14 19:00",6.930932,24,1,20.161479,24,1,30.788760,24,1
"2021-01-14 20:00",8.941758,24,1,22.395717,24,1,36.106221,24,1
"2021-01-14 21:00",3.379899,24,1,19.763677,24,1,24.946116,24,1
"2021-01-14 22:00",2.695363,24,1,16.874425,24,1,21.007256,24,1
"2021-01-14 23:00",2.395879,24,1,14.116891,24,1,17.790521,24,1
"2021-01-15 00:00",3.208765,24,1,16.612400,24,1,21.532438,24,1
"2021-01-15 01:00",1.540207,24,1,15.954085,24,1,18.315703,24,1
"2021-01-15 02:00",0.342268,24,1,11.466837,24,1,11.991643,24,1
"2021-01-15 03:00",0.171135,24,1,8.928273,24,1,9.190674,24,1
"2021-01-15 04:00",1.839691,24,1,11.162134,24,1,13.982955,24,1
"2021-01-15 05:00",0.427835,24,1,7.221717,24,1,7.877721,24,1
"2021-01-15 06:00",0.984021,24,1,8.075749,24,1,9.584561,24,1
"2021-01-15 07:00",0.727319,24,1,8.009820,24,1,9.125027,24,1
"2021-01-15 08:00",1.839693,24,1,11.621668,24,1,14.442489,24,1
"2021-01-15 09:00",3.508250,24,1,13.658585,24,1,19.037826,24,1
"2021-01-15 10:00",8.086087,24,1,18.718504,24,1,31.116998,24,1
"2021-01-15 11:00",11.936605,24,1,21.611248,24,1,39.913787,24,1
"2021-01-15 12:00",6.503097,24,1,16.287795,24,1,26.259071,24,1
"2021-01-15 13:00",4.748973,24,1,14.119486,24,1,21.401143,24,1
"2021-01-15 14:00",17.883517,24,1,26.344437,24,1,53.765447,24,1
"2021-01-15 15:00",13.220111,24,1,20.299709,24,1,40.570262,24,1
"2021-01-15 16:00",9.626295,24,1,23.052948,24,1,37.813061,24,1
"2021-01-15 17:00",6.717015,24,1,22.065025,24,1,32.364304,24,1
"2021-01-15 18:00",5.904127,24,1,24.755683,24,1,33.808553,24,1
"2021-01-15 19:00",48.516525,24,1,50.077024,24,1,124.467992,24,1
"2021-01-15 20:00",53.693331,24,1,44.896567,24,1,127.225194,24,1
"2021-01-15 21:00",11.166502,24,1,40.188690,24,1,57.310421,24,1
"2021-01-15 22:00",9.754646,24,1,43.600814,24,1,58.557726,24,1
"2021-01-15 23:00",11.337636,24,1,45.506341,24,1,62.890474,24,1
"2021-01-16 00:00",4.492271,24,1,41.888170,24,1,48.776222,24,1
"2021-01-16 01:00",1.882475,24,1,34.467106,24,1,37.353527,24,1
"2021-01-16 02:00",0.228179,24,1,21.795280,24,1,22.145149,24,1
"2021-01-16 03:00"," "," "," ",13.391985,24,1,13.195183,24,1
"2021-01-16 04:00"," "," "," ",6.827311,24,1,6.761711,24,1
"2021-01-16 05:00"," "," "," ",4.529550,24,1,4.332748,24,1
"2021-01-16 06:00"," "," "," ",4.529406,24,1,4.135804,24,1
"2021-01-16 07:00"," "," "," ",3.938532,24,1,3.479327,24,1
"2021-01-16 08:00"," "," "," ",5.776666,24,1,5.317461,24,1
"2021-01-16 09:00",0.042784,24,1,6.564815,24,1,6.630416,24,1
"2021-01-16 10:00",0.213918,24,1,7.155831,24,1,7.483834,24,1
"2021-01-16 11:00",0.598970,24,1,6.959314,24,1,7.877721,24,1
"2021-01-16 12:00",1.582991,24,1,9.783250,24,1,12.210467,24,1
"2021-01-16 13:00",2.353095,24,1,13.197778,24,1,16.805805,24,1
"2021-01-16 14:00",23.787644,24,1,24.250221,24,1,60.724099,24,1
"2021-01-16 15:00",7.786603,24,1,20.950194,24,1,32.889486,24,1
"2021-01-16 16:00",8.856190,24,1,21.673498,24,1,35.252801,24,1
"2021-01-16 17:00",5.219591,24,1,22.129023,24,1,30.132283,24,1
"2021-01-16 18:00",9.583511,24,1,25.087978,24,1,39.782492,24,1
"2021-01-16 19:00",12.663925,24,1,32.312621,24,1,51.730367,24,1
"2021-01-16 20:00",23.530943,24,1,35.213099,24,1,71.293376,24,1
"2021-01-16 21:00",15.145370,24,1,32.774889,24,1,55.997466,24,1
"2021-01-16 22:00",5.818561,24,1,19.109889,24,1,28.031558,24,1
"2021-01-16 23:00",4.962889,24,1,17.467754,24,1,25.077411,24,1
"2021-01-17 00:00",4.064436,24,1,11.558473,24,1,17.790521,24,1
"2021-01-17 01:00",0.513402,24,1,9.650775,24,1,10.437981,24,1
"2021-01-17 02:00"," "," "," ",4.988972,24,1,4.639103,24,1
"2021-01-17 03:00",0.085567,24,1,5.908386,24,1,6.039587,24,1
"2021-01-17 04:00"," "," "," ",5.448663,24,1,5.317463,24,1
"2021-01-17 05:00"," "," "," ",4.923387,24,1,4.660986,24,1
"2021-01-17 06:00"," "," "," ",4.660843,24,1,4.464043,24,1
"2021-01-17 07:00"," "," "," ",6.039587,24,1,6.039587,24,1
"2021-01-17 08:00",0.984021,24,1,10.898599,24,1,12.407411,24,1
"2021-01-17 09:00",0.984021,24,1,14.509221,24,1,16.018033,24,1
"2021-01-17 10:00",2.353095,24,1,10.571870,24,1,14.179898,24,1
"2021-01-17 11:00",1.711342,24,1,11.621526,24,1,14.245545,24,1
"2021-01-17 12:00",6.032478,24,1,19.372717,24,1,28.622387,24,1
"2021-01-17 13:00",8.385572,24,1,20.491321,24,1,33.349020,24,1
"2021-01-17 14:00",7.914954,24,1,17.077122,24,1,29.213216,24,1
"2021-01-17 15:00",6.717015,24,1,17.469687,24,1,27.768966,24,1
"2021-01-17 16:00",9.369593,24,1,23.643495,24,1,38.010004,24,1
"2021-01-17 17:00",6.845366,24,1,26.463561,24,1,36.959642,24,1
"2021-01-17 18:00",12.663925,24,1,37.170549,24,1,56.588297,24,1
"2021-01-17 19:00",8.000520,24,1,32.570068,24,1,44.837361,24,1
"2021-01-17 20:00",6.460313,24,1,31.846246,24,1,41.751921,24,1
"2021-01-17 21:00",6.802582,24,1,27.710819,24,1,38.141299,24,1
"2021-01-17 22:00",2.738147,24,1,21.732399,24,1,25.930832,24,1
"2021-01-17 23:00",1.454640,24,1,19.827201,24,1,22.057620,24,1
"2021-01-18 00:00",4.406703,24,1,17.664083,24,1,24.420934,24,1
"2021-01-18 01:00"," "," "," ",9.847151,24,1,9.847151,24,1
"2021-01-18 02:00",0.057045,24,1,9.015676,24,1,9.103144,24,1
"2021-01-18 03:00"," "," "," ",6.761286,24,1,6.170882,24,1
"2021-01-18 04:00",0.128351,24,1,5.711490,24,1,5.908290,24,1
"2021-01-18 05:00",2.524228,24,1,7.289675,24,1,11.160105,24,1
"2021-01-18 06:00",1.540207,24,1,7.157296,24,1,9.518914,24,1
"2021-01-18 07:00",2.395877,24,1,8.668135,24,1,12.341762,24,1
"2021-01-18 08:00",1.069588,24,1,12.605534,24,1,14.245545,24,1
"2021-01-18 09:00",3.764951,24,1,18.516796,24,1,24.289639,24,1
"2021-01-18 10:00",2.909280,24,1,18.975385,24,1,23.436221,24,1
"2021-01-18 11:00",2.738147,24,1,13.526441,24,1,17.724872,24,1
"2021-01-18 12:00",2.481446,24,1,11.753668,24,1,15.558499,24,1
"2021-01-18 13:00",3.294333,24,1,13.067520,24,1,18.118759,24,1
"2021-01-18 14:00",1.882475,24,1,12.869021,24,1,15.755443,24,1
"2021-01-18 15:00",1.882475,24,1,14.838451,24,1,17.724872,24,1
"2021-01-18 16:00",4.748973,24,1,18.517881,24,1,25.799537,24,1
"2021-01-18 17:00",2.053610,24,1,21.797292,24,1,24.946116,24,1
"2021-01-18 18:00",1.839693,24,1,17.267366,24,1,20.088189,24,1
"2021-01-18 19:00",2.010826,24,1,18.449214,24,1,21.532438,24,1
"2021-01-18 20:00",1.283505,24,1,12.605769,24,1,14.573784,24,1
"2021-01-18 21:00",0.513402,24,1,8.534765,24,1,9.321971,24,1
"2021-01-18 22:00"," "," "," ",6.302036,24,1,6.105234,24,1
"2021-01-18 23:00"," "," "," ",4.070062,24,1,3.938861,24,1
"2021-01-19 00:00"," "," "," ",4.201405,24,1,4.135804,24,1
"2021-01-19 01:00"," "," "," ",4.332606,24,1,4.135804,24,1
"2021-01-19 02:00"," "," "," ",5.514279,24,1,5.339344,24,1
"2021-01-19 03:00"," "," "," ",2.428305,24,1,1.509898,24,1
"2021-01-19 04:00"," "," "," ",3.282196,24,1,3.019794,24,1
"2021-01-19 05:00"," "," "," ",1.837710,24,1,1.247306,24,1
"2021-01-19 06:00",1.454640,24,1,5.778600,24,1,8.009016,24,1
"2021-01-19 07:00",3.294333,24,1,10.835498,24,1,15.886738,24,1
"2021-01-19 08:00",4.021652,24,1,8.538632,24,1,14.705079,24,1
"2021-01-19 09:00",2.267528,24,1,7.289392,24,1,10.766218,24,1
"2021-01-19 10:00",3.123198,24,1,9.522357,24,1,14.311194,24,1
"2021-01-19 11:00",2.053610,24,1,8.076929,24,1,11.225752,24,1
"2021-01-19 12:00",2.481445,24,1,8.602582,24,1,12.407411,24,1
"2021-01-19 13:00",1.625774,24,1,8.339047,24,1,10.831866,24,1
"2021-01-19 14:00",1.197939,24,1,5.909612,24,1,7.746426,24,1
"2021-01-19 15:00",0.898454,24,1,6.040578,24,1,7.418188,24,1
"2021-01-19 16:00",1.796909,24,1,9.980427,24,1,12.735649,24,1
"2021-01-19 17:00",1.711342,24,1,10.768106,24,1,13.392126,24,1
"2021-01-19 18:00",1.112372,24,1,8.010242,24,1,9.715856,24,1
"2021-01-19 19:00",0.727321,24,1,8.206761,24,1,9.321969,24,1
"2021-01-19 20:00",0.941238,24,1,7.353578,24,1,8.796789,24,1
"2021-01-19 21:00",0.342268,24,1,5.252192,24,1,5.776995,24,1
"2021-01-19 22:00"," "," "," ",4.726587,24,1,4.660986,24,1
"2021-01-19 23:00"," "," "," ",4.332558,24,1,4.070156,24,1
"2021-01-20 00:00"," "," "," ",4.398018,24,1,3.873212,24,1
"2021-01-20 01:00"," "," "," ",4.069731,24,1,3.479327,24,1
"2021-01-20 02:00"," "," "," ",2.975777,24,1,2.625906,24,1
"2021-01-20 03:00"," "," "," ",3.216500,24,1,2.888498,24,1
"2021-01-20 04:00"," "," "," ",3.085063,24,1,2.560260,24,1
"2021-01-20 05:00"," "," "," ",1.969100,24,1,1.509898,24,1
"2021-01-20 06:00"," "," "," ",2.034982,24,1,1.903783,24,1
"2021-01-20 07:00",1.240723,24,1,5.253182,24,1,7.155598,24,1
"2021-01-20 08:00",0.641753,24,1,4.464750,24,1,5.448756,24,1
"2021-01-20 09:00",1.369074,24,1,6.041096,24,1,8.140311,24,1
"2021-01-20 10:00",2.909281,24,1,7.552690,24,1,12.013524,24,1
"2021-01-20 11:00",2.010826,24,1,9.389836,24,1,12.473059,24,1
"2021-01-20 12:00",2.310311,24,1,6.107781,24,1,9.650207,24,1
"2021-01-20 13:00",3.294333,24,1,10.244670,24,1,15.295907,24,1
"2021-01-20 14:00",4.107219,24,1,9.917328,24,1,16.214976,24,1
"2021-01-20 15:00",2.438661,24,1,8.668182,24,1,12.407411,24,1
"2021-01-20 16:00",5.134024,24,1,10.509289,24,1,18.381349,24,1
"2021-01-20 17:00",3.978868,24,1,10.770605,24,1,16.871453,24,1
"2021-01-20 18:00",3.379899,24,1,10.179117,24,1,15.361556,24,1
"2021-01-20 19:00",2.952063,24,1,9.522167,24,1,14.048603,24,1
"2021-01-20 20:00",1.796909,24,1,7.879703,24,1,10.634923,24,1
"2021-01-20 21:00",1.069588,24,1,5.121698,24,1,6.761711,24,1
"2021-01-20 22:00",0.342269,24,1,4.464420,24,1,4.989225,24,1
"2021-01-20 23:00",0.342269,24,1,4.004886,24,1,4.529689,24,1
"2021-01-21 00:00",0.342269,24,1,3.479704,24,1,4.004509,24,1
"2021-01-21 01:00",0.085567,24,1,3.216831,24,1,3.348032,24,1
"2021-01-21 02:00"," "," "," ",2.713375,24,1,2.625906,24,1
"2021-01-21 03:00"," "," "," ",2.822380,24,1,2.166373,24,1
"2021-01-21 04:00"," "," "," ",2.560025,24,1,2.232021,24,1
"2021-01-21 05:00"," "," "," ",2.231786,24,1,1.903783,24,1
"2021-01-21 06:00"," "," "," ",2.166375,24,1,2.166375,24,1
"2021-01-21 07:00",0.427835,24,1,2.560730,24,1,3.216737,24,1
"2021-01-21 08:00",3.679384,24,1,6.306234,24,1,11.947877,24,1
"2021-01-21 09:00",5.005673,24,1,8.999252,24,1,16.674510,24,1
"2021-01-21 10:00",12.150523,24,1,19.379462,24,1,38.010004,24,1
"2021-01-21 11:00",10.011346,24,1,22.659487,24,1,38.010004,24,1
"2021-01-21 12:00",10.310832,24,1,19.705671,24,1,35.515393,24,1
"2021-01-21 13:00",9.326810,24,1,18.063394,24,1,32.364304,24,1
"2021-01-21 14:00",7.358767,24,1,20.949722,24,1,32.233009,24,1
"2021-01-21 15:00",12.578358,24,1,23.647034,24,1,42.933579,24,1
"2021-01-21 16:00",20.921148,24,1,30.811829,24,1,62.890472,24,1
"2021-01-21 17:00",243.523860,24,1,45.346591,24,1,418.744637,24,1
"2021-01-21 18:00",59.640243,24,1,71.162193,24,1,162.609291,24,1
"2021-01-21 19:00",84.540258,24,1,84.975663,24,1,214.602250,24,1
"2021-01-21 20:00",49.586113,24,1,69.247326,24,1,145.278306,24,1
"2021-01-21 21:00",49.543330,24,1,54.607848,24,1,130.573226,24,1
"2021-01-21 22:00",37.435590,24,1,51.509057,24,1,108.909493,24,1
"2021-01-21 23:00",23.830427,24,1,45.323173,24,1,81.862652,24,1
"2021-01-22 00:00",10.781450,24,1,30.538056,24,1,47.069383,24,1
"2021-01-22 01:00",3.551033,24,1,15.234177,24,1,20.679019,24,1
"2021-01-22 02:00",2.795191,24,1,14.708162,24,1,18.994061,24,1
"2021-01-22 03:00",2.695363,24,1,12.016498,24,1,16.149328,24,1
"2021-01-22 04:00",0.556186,24,1,11.226365,24,1,12.079172,24,1
"2021-01-22 05:00",0.941238,24,1,10.176428,24,1,11.619639,24,1
"2021-01-22 06:00",1.668558,24,1,11.687127,24,1,14.245545,24,1
"2021-01-22 07:00",10.952584,24,1,20.494151,24,1,37.287879,24,1
"2021-01-22 08:00",26.354656,24,1,34.822328,24,1,75.232236,24,1
"2021-01-22 09:00",64.389214,24,1,64.143129,24,1,162.871881,24,1
"2021-01-22 10:00",76.496954,24,1,65.403786,24,1,182.697480,24,1
"2021-01-22 11:00",54.463436,24,1,56.385759,24,1,139.895196,24,1
"2021-01-22 12:00",41.243324,24,1,45.670611,24,1,108.909493,24,1
"2021-01-22 13:00",22.889190,24,1,31.142238,24,1,66.238504,24,1
"2021-01-22 14:00",19.423723,24,1,27.790385,24,1,57.573011,24,1
"2021-01-22 15:00",19.808774,24,1,28.644230,24,1,59.017260,24,1
"2021-01-22 16:00",24.301046,24,1,32.522395,24,1,69.783478,24,1
"2021-01-22 17:00",40.130952,24,1,51.315085,24,1,112.848353,24,1
"2021-01-22 18:00",92.241294,24,1,82.752133,24,1,224.186811,24,1
"2021-01-22 19:00",38.633530,24,1,47.177630,24,1,106.414881,24,1
"2021-01-22 20:00",32.429917,24,1,49.731049,24,1,99.456227,24,1
